TransactionID,TransactionAmt,risk_score,top_reason,cluster_id
3484207,39.47,0.9816823460085108,anonymized engineered feature V45 (value=5.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature C1 (value=6.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature DeviceInfo (value=Moto G (4) Build/NPJS25.93-14-13) - pushed risk down; exact business meaning not disclosed by the data provider,
3494992,14.325,0.9814808947619358,anonymized engineered feature V258 (value=11.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature C1 (value=40.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature V189 (value=19.00) - pushed risk up; exact business meaning not disclosed by the data provider,
3522739,108.451,0.981438432466268,anonymized engineered feature DeviceInfo (value=rv:59.0) - pushed risk down; exact business meaning not disclosed by the data provider; anonymized engineered feature V45 (value=9.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature C1 (value=6.00) - pushed risk up; exact business meaning not disclosed by the data provider,
3494922,14.325,0.9813838274726872,anonymized engineered feature V258 (value=12.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature C1 (value=39.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature V189 (value=12.00) - pushed risk up; exact business meaning not disclosed by the data provider,
3562723,33.199,0.9813620026498364,anonymized engineered feature V258 (value=7.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature V45 (value=7.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature C1 (value=8.00) - pushed risk up; exact business meaning not disclosed by the data provider,35948.0
3488296,126.526,0.9812871649185982,anonymized engineered feature C14 (value=0.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature V45 (value=4.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature C13 (value=0.00) - pushed risk up; exact business meaning not disclosed by the data provider,
3556510,59.39,0.9812868339668006,anonymized engineered feature C1 (value=16.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature C11 (value=11.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature V45 (value=4.00) - pushed risk up; exact business meaning not disclosed by the data provider,
3459698,43.528,0.9812563121317424,anonymized engineered feature C1 (value=29.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature V258 (value=2.00) - pushed risk up; exact business meaning not disclosed by the data provider; email domain 'gmail.com' associated with elevated risk in this data,143970.0
3481163,150.0,0.9812342406172264,anonymized engineered feature C1 (value=5.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature V258 (value=2.00) - pushed risk up; exact business meaning not disclosed by the data provider; unusually high transaction amount ($150.00),181888.0
3561017,118.287,0.9811489243898124,anonymized engineered feature C1 (value=17.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature V45 (value=10.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature C11 (value=13.00) - pushed risk up; exact business meaning not disclosed by the data provider,
3520538,17.46,0.9809231186244004,anonymized engineered feature C13 (value=1.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature C1 (value=5.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature C11 (value=10.00) - pushed risk up; exact business meaning not disclosed by the data provider,
3560198,80.17,0.9807519777741064,anonymized engineered feature C1 (value=16.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature C13 (value=0.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature C14 (value=0.00) - pushed risk up; exact business meaning not disclosed by the data provider,
3519372,104.885,0.9806494883938136,anonymized engineered feature C14 (value=0.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature C13 (value=0.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature C1 (value=6.00) - pushed risk up; exact business meaning not disclosed by the data provider,
3567012,100.0,0.9806294409502166,anonymized engineered feature C1 (value=9.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature C11 (value=4.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature C13 (value=1.00) - pushed risk up; exact business meaning not disclosed by the data provider,
3552882,141.281,0.9804977419026684,anonymized engineered feature V258 (value=8.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature C1 (value=337.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature card3 (value=210.00) - pushed risk down; exact business meaning not disclosed by the data provider,
3566075,16.354,0.98041176120905,anonymized engineered feature C1 (value=29.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature C13 (value=2.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature C11 (value=12.00) - pushed risk up; exact business meaning not disclosed by the data provider,
3492864,15.0,0.9803396977814284,anonymized engineered feature V258 (value=3.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature C14 (value=0.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature C13 (value=0.00) - pushed risk up; exact business meaning not disclosed by the data provider,304083.0
3542870,22.993,0.98020594444771,anonymized engineered feature V258 (value=6.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature C1 (value=20.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature C14 (value=0.00) - pushed risk up; exact business meaning not disclosed by the data provider,
3564645,38.118,0.9800376773441524,anonymized engineered feature V258 (value=5.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature C14 (value=0.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature V45 (value=5.00) - pushed risk up; exact business meaning not disclosed by the data provider,
3505454,78.387,0.9800315640477,anonymized engineered feature C1 (value=27.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature V258 (value=2.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature C12 (value=24.00) - pushed risk up; exact business meaning not disclosed by the data provider,40726.0
3471539,55.578,0.9800275679531733,anonymized engineered feature C14 (value=0.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature V258 (value=2.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature C13 (value=0.00) - pushed risk up; exact business meaning not disclosed by the data provider,
3490660,100.0,0.9800060085624862,email domain 'verizon.net' associated with lower risk in this data; anonymized engineered feature V258 (value=3.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature C13 (value=0.00) - pushed risk up; exact business meaning not disclosed by the data provider,
3510922,31.97,0.9799702224824042,anonymized engineered feature C1 (value=12.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature C13 (value=1.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature C11 (value=10.00) - pushed risk up; exact business meaning not disclosed by the data provider,
3560201,80.17,0.9799335904004248,anonymized engineered feature C1 (value=17.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature V258 (value=3.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature C13 (value=0.00) - pushed risk up; exact business meaning not disclosed by the data provider,
3560273,250.0,0.9797644981138296,anonymized engineered feature C1 (value=1486.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature V258 (value=9.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature V156 (value=5.00) - pushed risk up; exact business meaning not disclosed by the data provider,8843.0
3499701,19.551,0.9797299620707294,anonymized engineered feature V258 (value=17.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature C1 (value=24.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature C12 (value=21.00) - pushed risk up; exact business meaning not disclosed by the data provider,
3467012,8.361,0.979406177315404,anonymized engineered feature C1 (value=133.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature C12 (value=76.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature C11 (value=76.00) - pushed risk up; exact business meaning not disclosed by the data provider,
3495081,14.325,0.9793812001796194,anonymized engineered feature V258 (value=19.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature C1 (value=44.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature V189 (value=29.00) - pushed risk up; exact business meaning not disclosed by the data provider,
3514741,400.0,0.9793737158157492,unusually high transaction amount ($400.00); anonymized engineered feature C13 (value=0.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature C14 (value=0.00) - pushed risk up; exact business meaning not disclosed by the data provider,
3472322,8.976,0.9792321339784698,anonymized engineered feature C1 (value=45.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature V45 (value=4.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature V258 (value=2.00) - pushed risk up; exact business meaning not disclosed by the data provider,
3476569,29.51,0.9791411239461388,anonymized engineered feature C1 (value=335.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature V45 (value=6.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature C8 (value=121.00) - pushed risk up; exact business meaning not disclosed by the data provider,
3505452,78.387,0.9789141967590612,anonymized engineered feature C1 (value=26.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature C12 (value=24.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature C11 (value=24.00) - pushed risk up; exact business meaning not disclosed by the data provider,40726.0
3495840,39.593,0.9787546504748806,anonymized engineered feature C1 (value=32.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature C14 (value=0.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature C13 (value=1.00) - pushed risk up; exact business meaning not disclosed by the data provider,8222.0
3485771,200.0,0.978694951646092,unusually high transaction amount ($200.00); anonymized engineered feature C14 (value=0.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature C13 (value=0.00) - pushed risk up; exact business meaning not disclosed by the data provider,48130.0
3534378,33.261,0.9786412307649216,anonymized engineered feature V258 (value=7.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature V45 (value=7.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature C14 (value=0.00) - pushed risk up; exact business meaning not disclosed by the data provider,
3467184,994.0,0.9785111633590972,unusually high transaction amount ($994.00); card type 'credit' associated with elevated risk in this data; card network 'discover' associated with elevated risk in this data,
3521055,6.517,0.978490632054462,anonymized engineered feature V258 (value=7.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature C1 (value=38.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature V45 (value=4.00) - pushed risk up; exact business meaning not disclosed by the data provider,
3486863,63.447,0.9784438817745976,anonymized engineered feature C1 (value=32.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature C13 (value=1.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature C11 (value=29.00) - pushed risk up; exact business meaning not disclosed by the data provider,300597.0
3499672,375.0,0.9780876304989584,anonymized engineered feature V258 (value=9.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature C1 (value=1408.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature V156 (value=4.00) - pushed risk up; exact business meaning not disclosed by the data provider,
3542746,53.18,0.9779805125356776,anonymized engineered feature C14 (value=0.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature C1 (value=5.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature C13 (value=0.00) - pushed risk up; exact business meaning not disclosed by the data provider,
3567871,16.6,0.9779337865262354,anonymized engineered feature V45 (value=9.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature C1 (value=9.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature C14 (value=0.00) - pushed risk up; exact business meaning not disclosed by the data provider,143970.0
3537472,28.834,0.9778316695811377,anonymized engineered feature V258 (value=5.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature DeviceInfo (value=CAM-L03 Build/HUAWEICAM-L03) - pushed risk down; exact business meaning not disclosed by the data provider; anonymized engineered feature C1 (value=12.00) - pushed risk up; exact business meaning not disclosed by the data provider,
3488942,100.0,0.9778314897572546,anonymized engineered feature C14 (value=0.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature V258 (value=2.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature id_31 (value=chrome generic) - pushed risk up; exact business meaning not disclosed by the data provider,
3510923,31.97,0.9778263446105078,anonymized engineered feature C1 (value=12.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature C11 (value=10.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature C13 (value=1.00) - pushed risk up; exact business meaning not disclosed by the data provider,
3573024,28.096,0.9777223392398262,anonymized engineered feature C1 (value=19.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature C13 (value=1.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature C11 (value=8.00) - pushed risk up; exact business meaning not disclosed by the data provider,21437.0
3562637,33.445,0.9777218780047852,anonymized engineered feature C1 (value=20.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature V45 (value=11.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature V258 (value=3.00) - pushed risk up; exact business meaning not disclosed by the data provider,12960.0
3552434,200.0,0.9777099962185588,anonymized engineered feature C1 (value=5.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature V258 (value=3.00) - pushed risk up; exact business meaning not disclosed by the data provider; unusually high transaction amount ($200.00),
3494986,14.325,0.977655344900034,anonymized engineered feature V258 (value=15.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature C1 (value=40.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature V189 (value=18.00) - pushed risk up; exact business meaning not disclosed by the data provider,
3554529,46.725,0.9776528475427612,anonymized engineered feature V258 (value=3.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature C1 (value=11.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature C13 (value=1.00) - pushed risk up; exact business meaning not disclosed by the data provider,242981.0
3554540,119.21,0.9775958263519504,anonymized engineered feature C1 (value=14.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature V258 (value=3.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature V45 (value=4.00) - pushed risk up; exact business meaning not disclosed by the data provider,
3562727,33.199,0.9775661525248724,anonymized engineered feature V258 (value=7.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature V45 (value=7.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature C1 (value=8.00) - pushed risk up; exact business meaning not disclosed by the data provider,35948.0
3571462,82.629,0.9775585165792232,anonymized engineered feature C1 (value=192.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature C11 (value=155.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature C8 (value=133.00) - pushed risk up; exact business meaning not disclosed by the data provider,
3523507,13.464,0.9775441165790136,anonymized engineered feature C1 (value=200.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature C12 (value=154.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature C11 (value=154.00) - pushed risk up; exact business meaning not disclosed by the data provider,
3527598,250.0,0.9775389050269904,unusually high transaction amount ($250.00); anonymized engineered feature C13 (value=1.00) - pushed risk up; exact business meaning not disclosed by the data provider; email domain 'gmail.com' associated with elevated risk in this data,
3494963,14.325,0.9774548971290083,anonymized engineered feature V258 (value=13.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature C1 (value=39.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature V189 (value=16.00) - pushed risk up; exact business meaning not disclosed by the data provider,
3460306,26.191,0.9774155812099165,anonymized engineered feature V258 (value=4.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature C14 (value=0.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature C1 (value=7.00) - pushed risk up; exact business meaning not disclosed by the data provider,
3519314,12.296,0.9773812374499417,anonymized engineered feature C1 (value=12.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature C13 (value=1.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature C11 (value=12.00) - pushed risk up; exact business meaning not disclosed by the data provider,
3558445,71.932,0.9771989050173602,anonymized engineered feature C1 (value=22.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature C13 (value=1.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature C11 (value=14.00) - pushed risk up; exact business meaning not disclosed by the data provider,
3461470,59.513,0.9771882019421712,anonymized engineered feature DeviceInfo (value=SM-G920P Build/NRD90M) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature C1 (value=77.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature C10 (value=23.00) - pushed risk up; exact business meaning not disclosed by the data provider,1368.0
3461799,994.0,0.9770993409494736,unusually high transaction amount ($994.00); card type 'credit' associated with elevated risk in this data; card network 'discover' associated with elevated risk in this data,
3567683,27.666,0.9770949209470916,anonymized engineered feature C14 (value=0.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature V45 (value=8.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature C1 (value=8.00) - pushed risk up; exact business meaning not disclosed by the data provider,143970.0
3528383,108.451,0.97688884139026,anonymized engineered feature DeviceInfo (value=SM-G920P Build/NRD90M) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature C14 (value=0.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature V258 (value=2.00) - pushed risk up; exact business meaning not disclosed by the data provider,1368.0
3499632,50.721,0.9768292329342416,anonymized engineered feature C14 (value=0.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature id_09 (value=5.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature C13 (value=0.00) - pushed risk up; exact business meaning not disclosed by the data provider,
3554907,119.21,0.9767959942884408,anonymized engineered feature C1 (value=16.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature V258 (value=3.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature C11 (value=9.00) - pushed risk up; exact business meaning not disclosed by the data provider,38509.0
3494702,14.325,0.9764371896126476,anonymized engineered feature C1 (value=34.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature V258 (value=2.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature id_31 (value=chrome generic) - pushed risk up; exact business meaning not disclosed by the data provider,
3461850,994.0,0.9764282481660526,unusually high transaction amount ($994.00); card type 'credit' associated with elevated risk in this data; card network 'discover' associated with elevated risk in this data,
3485707,15.862,0.976418399191324,anonymized engineered feature V258 (value=4.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature C1 (value=8.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature V45 (value=4.00) - pushed risk up; exact business meaning not disclosed by the data provider,
3558335,71.932,0.9763556837006178,anonymized engineered feature C1 (value=22.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature C13 (value=1.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature C11 (value=13.00) - pushed risk up; exact business meaning not disclosed by the data provider,
3462295,200.0,0.9763262279276468,anonymized engineered feature C13 (value=0.00) - pushed risk up; exact business meaning not disclosed by the data provider; email domain 'gmail.com' associated with elevated risk in this data; anonymized engineered feature C14 (value=0.00) - pushed risk up; exact business meaning not disclosed by the data provider,59710.0
3492863,100.0,0.9762849014731044,anonymized engineered feature V258 (value=3.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature C14 (value=0.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature C13 (value=0.00) - pushed risk up; exact business meaning not disclosed by the data provider,304083.0
3545878,28.834,0.9762147506542366,anonymized engineered feature V258 (value=6.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature DeviceInfo (value=CAM-L03 Build/HUAWEICAM-L03) - pushed risk down; exact business meaning not disclosed by the data provider; anonymized engineered feature C1 (value=13.00) - pushed risk up; exact business meaning not disclosed by the data provider,
3504590,200.0,0.976179837628721,anonymized engineered feature C1 (value=9.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature C11 (value=8.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature C14 (value=0.00) - pushed risk up; exact business meaning not disclosed by the data provider,13126.0
3520532,17.46,0.9760949572433836,anonymized engineered feature C13 (value=1.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature C1 (value=5.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature C11 (value=9.00) - pushed risk up; exact business meaning not disclosed by the data provider,
3559952,16.354,0.9756290261958936,anonymized engineered feature C1 (value=19.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature C11 (value=8.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature C13 (value=1.00) - pushed risk up; exact business meaning not disclosed by the data provider,
3464461,86.687,0.9755406635696416,anonymized engineered feature V258 (value=6.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature C1 (value=10.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature C13 (value=1.00) - pushed risk up; exact business meaning not disclosed by the data provider,
3542851,22.993,0.9755320967619756,anonymized engineered feature C1 (value=17.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature V258 (value=3.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature C14 (value=0.00) - pushed risk up; exact business meaning not disclosed by the data provider,
3542862,22.993,0.975456137797825,anonymized engineered feature V258 (value=4.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature C1 (value=18.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature C14 (value=0.00) - pushed risk up; exact business meaning not disclosed by the data provider,
3495033,14.325,0.975445085121916,anonymized engineered feature V258 (value=17.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature C1 (value=41.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature V189 (value=22.00) - pushed risk up; exact business meaning not disclosed by the data provider,
3537792,19.674,0.9754329263588244,anonymized engineered feature V258 (value=6.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature C1 (value=8.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature V187 (value=3.00) - pushed risk up; exact business meaning not disclosed by the data provider,293029.0
3573693,9.099,0.97540753041123,anonymized engineered feature C1 (value=9.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature C14 (value=0.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature C13 (value=1.00) - pushed risk up; exact business meaning not disclosed by the data provider,
3518252,59.636,0.9752798265859528,anonymized engineered feature V258 (value=9.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature C1 (value=15.00) - pushed risk up; exact business meaning not disclosed by the data provider; email domain 'gmail.com' associated with elevated risk in this data,
3507268,8.361,0.975196214259576,anonymized engineered feature C1 (value=104.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature C12 (value=68.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature V258 (value=2.00) - pushed risk up; exact business meaning not disclosed by the data provider,
3494426,275.0,0.9750810687842234,anonymized engineered feature V258 (value=3.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature V156 (value=3.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature C14 (value=0.00) - pushed risk up; exact business meaning not disclosed by the data provider,
3510665,18.936,0.9750324136367936,anonymized engineered feature V258 (value=4.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature C14 (value=0.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature C13 (value=0.00) - pushed risk up; exact business meaning not disclosed by the data provider,
3569729,128.001,0.9749036564220952,anonymized engineered feature C1 (value=9.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature C14 (value=0.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature C13 (value=0.00) - pushed risk up; exact business meaning not disclosed by the data provider,
3463744,260.921,0.9748672304484616,anonymized engineered feature V258 (value=6.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature C1 (value=9.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature C13 (value=1.00) - pushed risk up; exact business meaning not disclosed by the data provider,
3542876,22.993,0.9747479492309604,anonymized engineered feature V258 (value=7.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature C1 (value=21.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature V45 (value=19.00) - pushed risk up; exact business meaning not disclosed by the data provider,
3522244,3.443,0.9747190576971448,anonymized engineered feature C1 (value=19.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature DeviceInfo (value=SM-G955U Build/NRD90M) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature V258 (value=2.00) - pushed risk up; exact business meaning not disclosed by the data provider,
3499639,39.101,0.9745980338738812,anonymized engineered feature DeviceInfo (value=SM-G900M Build/LRX21T) - pushed risk down; exact business meaning not disclosed by the data provider; anonymized engineered feature V258 (value=16.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature C1 (value=18.00) - pushed risk up; exact business meaning not disclosed by the data provider,3899.0
3541889,39.224,0.9741962955660356,anonymized engineered feature C1 (value=14.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature V258 (value=3.00) - pushed risk up; exact business meaning not disclosed by the data provider; email domain 'icloud.com' associated with elevated risk in this data,
3552041,81.092,0.9740739011675263,anonymized engineered feature V258 (value=4.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature C1 (value=13.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature V45 (value=10.00) - pushed risk up; exact business meaning not disclosed by the data provider,
3542097,8.361,0.9740322121584778,anonymized engineered feature C1 (value=203.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature V258 (value=3.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature C12 (value=155.00) - pushed risk up; exact business meaning not disclosed by the data provider,250627.0
3516618,15.247,0.9739837429464524,anonymized engineered feature V258 (value=7.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature C1 (value=7.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature DeviceInfo (value=Lenovo PB2-650Y Build/MRA58K) - pushed risk up; exact business meaning not disclosed by the data provider,79218.0
3472315,8.976,0.9739735073894136,anonymized engineered feature C1 (value=45.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature V45 (value=4.00) - pushed risk up; exact business meaning not disclosed by the data provider; anonymized engineered feature V258 (value=2.00) - pushed risk up; exact business meaning not disclosed by the data provider,
