TransactionID,feature_name,shap_value,feature_value
3554861,V258,1.8237947550653,7.0
3554861,C1,1.5985165605424412,15.0
3554861,DeviceInfo,-0.9720654253642834,M4 SS4456 Build/LMY47V
3554861,V45,0.9668600351546588,7.0
3554861,C11,0.4881604965090421,5.0
3554861,C14,0.3295874167041393,2.0
3554861,C8,0.2973438105583929,7.0
3554861,C13,0.2698056309361197,2.0
3554861,R_emaildomain,0.2088478468309582,hotmail.com
3554861,id_02,-0.20571161319209,396927.0
3472462,V258,1.4696449238069216,4.0
3472462,C1,1.0050041547023794,9.0
3472462,C13,0.6631646655551311,1.0
3472462,C11,0.630530313733277,4.0
3472462,V189,0.4574016162544293,3.0
3472462,id_31,-0.3620875185898104,firefox 59.0
3472462,R_emaildomain,0.3215716281516891,gmail.com
3472462,card1,0.2546006748658938,9633
3472462,dist2,-0.1930279756774447,9.0
3472462,C10,0.1913042005637873,3.0
3463553,V294,0.6376123498127906,21.0
3463553,addr1,0.5875423434368753,498.0
3463553,V281,0.4757557377465264,4.0
3463553,V283,0.3992540455922468,17.0
3463553,card2,0.3861726267613702,585.0
3463553,C2,0.3290409884952679,15.0
3463553,dist1,0.3045650406316236,278.0
3463553,V53,0.2910717396422247,2.0
3463553,C9,0.2781318034454941,6.0
3463553,M3,0.2674427978349391,F
3522293,V258,1.3546771918666174,3.0
3522293,C14,0.8642846068198682,0.0
3522293,C13,0.8577922319331716,0.0
3522293,C1,0.7586684056987246,5.0
3522293,C11,0.5055193880689413,3.0
3522293,R_emaildomain,0.2824151719584049,hotmail.com
3522293,id_10,0.2040546360468517,-11.0
3522293,card3,0.1828085213757235,185.0
3522293,TransactionAmt,-0.1790731260212127,30.371
3522293,C5,0.1596728210211029,0.0
3564643,V258,1.7933544356518132,4.0
3564643,C14,0.892469478529085,0.0
3564643,V45,0.5929819389101961,4.0
3564643,V87,0.5895648402390621,4.0
3564643,C13,0.4987366904726472,0.0
3564643,C1,0.2938525896460557,4.0
3564643,R_emaildomain,0.2642943969685303,hotmail.com
3564643,card6,0.2104451117664244,credit
3564643,card3,0.2047223637867901,185.0
3564643,V201,0.1703521673534991,4.0
3553266,DeviceInfo,-0.9812943623730692,Trident/7.0
3553266,V149,0.9518845746972922,3.0
3553266,C14,0.8637085830467348,0.0
3553266,V258,0.7249799377995666,2.0
3553266,V189,0.7054713419693771,3.0
3553266,TransactionAmt,0.6976389560655681,300.0
3553266,C13,0.5395558773062834,0.0
3553266,V156,0.4781205616463421,2.0
3553266,id_31,-0.4282358393157107,ie 11.0 for desktop
3553266,V187,0.4067206324761134,3.0
3569923,V258,1.4879924107890452,4.0
3569923,C1,1.1834995327671047,17.0
3569923,C14,0.8254853376724509,0.0
3569923,C13,0.8132166313661994,0.0
3569923,C11,0.7084044874053362,6.0
3569923,D13,-0.6550972233642285,75.0
3569923,D8,-0.4367564151738035,495.2083435058594
3569923,R_emaildomain,0.4081160168827376,gmail.com
3569923,card6,0.3401809151647718,credit
3569923,TransactionAmt,-0.3240787141857632,5.041
3555910,TransactionAmt,0.8273565639890909,300.0
3555910,V258,0.8222224855142372,2.0
3555910,C14,0.7697797139260951,0.0
3555910,V156,0.4756425258772786,2.0
3555910,C13,0.4558880681654461,0.0
3555910,D8,-0.3949247943260153,222.7083282470703
3555910,V152,0.3427318774968245,2.0
3555910,id_01,0.340404287902432,-100.0
3555910,R_emaildomain,0.314165667271517,gmail.com
3555910,V189,0.2355063296301285,2.0
3524451,TransactionAmt,1.076189742096446,250.0
3524451,C14,1.0289955614575002,0.0
3524451,R_emaildomain,0.9067373618705924,gmail.com
3524451,C13,0.8480283903030008,0.0
3524451,C11,0.6553252351655021,3.0
3524451,ProductCD,-0.6240972652645502,R
3524451,C10,0.3911899237190355,3.0
3524451,C2,0.3055104234707884,3.0
3524451,C1,0.2739451232285054,3.0
3524451,id_30,-0.2640605621233841,iOS 11.2.6
3461047,TransactionAmt,1.0026977310854472,311.95
3461047,C1,0.8061490782250749,208.0
3461047,C13,-0.7690867064520629,238.0
3461047,D2,0.4872338841485409,0.0
3461047,card6,0.4620277291964283,credit
3461047,D10,0.4135002493305937,0.0
3461047,C14,-0.4114207603811312,103.0
3461047,C11,0.3956063487966999,187.0
3461047,D15,0.3270102905348902,
3461047,V311,0.3252499382577151,311.95001220703125
3564468,C1,1.3759975300848053,20.0
3564468,V45,0.9604131699923392,11.0
3564468,C11,0.4957806431980331,13.0
3564468,card6,0.4254995743294349,credit
3564468,C13,0.3831911249247562,2.0
3564468,C14,0.375642193909549,2.0
3564468,V294,0.2493972768166311,1.0
3564468,C8,0.2450596157888783,11.0
3564468,C12,0.2285136270672244,13.0
3564468,C10,0.2255292760418292,9.0
3475147,TransactionAmt,0.8786485048329042,500.0
3475147,R_emaildomain,0.7964601471483566,icloud.com
3475147,C13,0.7093535429022988,0.0
3475147,C14,0.650998496611419,0.0
3475147,V258,0.6415130906320808,2.0
3475147,P_emaildomain,-0.6079391225425963,me.com
3475147,id_33,0.4300927442815593,2208x1242
3475147,C11,0.4023655858429659,3.0
3475147,id_31,0.3004735411923974,mobile safari generic
3475147,V189,0.2493634599688595,2.0
3554174,V258,1.970630322031209,5.0
3554174,C1,1.2904930566269066,12.0
3554174,DeviceInfo,-0.707636131829573,M4 SS4456 Build/LMY47V
3554174,V45,0.638944577841129,5.0
3554174,V189,0.4778075588190731,3.0
3554174,C11,0.4001611532327808,4.0
3554174,V187,0.2839766104277055,3.0
3554174,C13,0.2335949539441175,2.0
3554174,R_emaildomain,0.2093670296546118,hotmail.com
3554174,C10,0.1670949739631856,3.0
3491503,V258,1.855366111594974,5.0
3491503,id_31,-1.0086853620867702,chrome generic for android
3491503,C14,0.7800502794550499,0.0
3491503,C1,0.6279793267781709,5.0
3491503,V87,0.384429775641861,5.0
3491503,card6,0.3266600272723906,credit
3491503,R_emaildomain,0.3261728976003405,gmail.com
3491503,TransactionAmt,-0.3021435487588137,18.813
3491503,C11,0.2976471483435625,3.0
3491503,C13,0.2552688031444717,2.0
3487574,C1,0.9752897513558332,9.0
3487574,C13,0.8855382342109045,0.0
3487574,C14,0.755348595769101,0.0
3487574,C11,0.6017742032341546,4.0
3487574,R_emaildomain,0.5048184938729418,gmail.com
3487574,DeviceInfo,0.4479158025288942,HUAWEI CUN-L03 Build/HUAWEICUN-L03
3487574,TransactionAmt,-0.372336288103376,24.223
3487574,C10,0.356683918678334,2.0
3487574,id_06,0.1988707240962132,-24.0
3487574,card3,0.1871916050854271,185.0
3500238,C1,1.3545746635869966,13.0
3500238,V258,0.9443183328724488,3.0
3500238,C13,0.825670683331766,1.0
3500238,C11,0.6233244121845011,7.0
3500238,id_03,0.47425391483695,4.0
3500238,id_31,-0.428220502727991,chrome 65.0 for android
3500238,id_09,0.4161197496177272,4.0
3500238,D13,-0.3455408186554931,121.0
3500238,card6,0.3409876572751722,credit
3500238,R_emaildomain,0.3250853173987333,hotmail.com
3570932,C1,1.0482805999404472,11.0
3570932,TransactionAmt,0.8300040105930684,300.0
3570932,C11,0.6976240365223461,6.0
3570932,V169,-0.5784760581689312,7.0
3570932,C13,0.577969535446512,1.0
3570932,R_emaildomain,0.5139791737236907,gmail.com
3570932,V152,0.4640294270489518,3.0
3570932,V156,0.3929445198341512,2.0
3570932,V189,0.3780587460707818,6.0
3570932,C10,0.3484818254034214,8.0
3520625,C1,1.600198476797078,330.0
3520625,C8,0.7028009906690645,123.0
3520625,C12,0.6340637402287103,146.0
3520625,C11,0.5906462851386686,146.0
3520625,V294,0.4609883280905159,4.0
3520625,R_emaildomain,0.4090896367607968,gmail.com
3520625,C10,0.3291787179972057,108.0
3520625,id_02,-0.322589575684105,464719.0
3520625,C7,-0.2642422623652434,92.0
3520625,D10,0.245844953123362,0.0
3521974,C1,1.1322240838289093,7.0
3521974,C13,0.7399521383032359,1.0
3521974,V258,0.6221935222867897,2.0
3521974,C11,0.6140267293898635,4.0
3521974,V189,0.5195092379283012,3.0
3521974,V187,0.467565049650788,4.0
3521974,card6,0.4636514790253602,credit
3521974,R_emaildomain,0.4122283641911103,gmail.com
3521974,D13,-0.3844165774229747,8.0
3521974,TransactionAmt,-0.2167586587307008,40.085
3577083,C1,1.0901849225880067,8.0
3577083,V45,1.0094601215126318,7.0
3577083,V258,0.8713444436469648,2.0
3577083,card6,0.6377391069935483,credit
3577083,DeviceInfo,-0.5279664206350497,XT1635-02 Build/NPN26.118-22-2
3577083,R_emaildomain,0.4919870015714448,gmail.com
3577083,C13,0.4829352311750337,1.0
3577083,card3,0.3093785511284011,185.0
3577083,P_emaildomain,0.2316619439178277,gmail.com
3577083,V189,0.1811005517001381,2.0
3484124,R_emaildomain,0.6180728972656897,gmail.com
3484124,C13,0.5916813692099039,1.0
3484124,C11,0.5232767046374407,3.0
3484124,card3,0.4285031737813904,185.0
3484124,card6,0.3603765632297479,credit
3484124,id_20,0.3459723354716849,612.0
3484124,card1,0.2942805098180308,10054
3484124,C1,0.2911422703053732,4.0
3484124,P_emaildomain,0.2670055393536425,gmail.com
3484124,C2,0.1679542086159737,5.0
3571144,C14,0.8776635031240707,0.0
3571144,C13,0.6746057156465733,0.0
3571144,V258,0.6176952612758144,2.0
3571144,id_09,0.5469506915570014,3.0
3571144,card3,0.431769030277207,185.0
3571144,id_03,0.3959052902904871,3.0
3571144,id_02,0.395829548565239,43459.0
3571144,card6,0.328434401835158,credit
3571144,R_emaildomain,0.3196576549432864,outlook.com
3571144,id_31,-0.1512526900715442,
3547779,C14,0.8112129894273088,0.0
3547779,C11,0.7250073208599196,4.0
3547779,C13,0.5992805695478294,1.0
3547779,R_emaildomain,0.3828964339485827,gmail.com
3547779,card3,0.3728967729754476,185.0
3547779,card6,0.3077056336102725,credit
3547779,P_emaildomain,0.2968999791487334,gmail.com
3547779,C2,0.1595826595094359,4.0
3547779,V62,0.1553836345101304,
3547779,V67,0.1431990968073746,
3524453,V258,1.2734169001772704,15.0
3524453,TransactionAmt,0.8477357208711235,500.0
3524453,id_30,-0.6347380404279221,iOS 11.3.0
3524453,C14,0.6255928476746752,0.0
3524453,C13,0.5996477795360584,0.0
3524453,V224,-0.598771352012899,36.0
3524453,C11,0.4709620941976033,3.0
3524453,C1,0.4299580999503705,4.0
3524453,id_33,0.426068805667109,2208x1242
3524453,V256,0.3452788815596616,34.0
3554894,C1,1.8124816039311216,15.0
3554894,C11,0.517705152147956,7.0
3554894,V258,0.4889746860725204,2.0
3554894,C13,0.3495352042749088,2.0
3554894,R_emaildomain,0.347703903023912,gmail.com
3554894,C8,0.3033126195692696,8.0
3554894,V55,-0.2784433252728885,4.0
3554894,C14,0.2659551947789539,2.0
3554894,card3,0.2457251810336463,185.0
3554894,V67,0.2071344340698758,3.0
3553122,C1,1.0619343851384393,9.0
3553122,V258,0.7726591659947051,2.0
3553122,C13,0.5459515960297562,1.0
3553122,id_09,0.4676431301630434,3.0
3553122,id_03,0.4444370935125395,3.0
3553122,R_emaildomain,0.4127377388666124,hotmail.com
3553122,V187,0.3902288227976308,3.0
3553122,D13,-0.3191842791910976,6.0
3553122,card1,0.2822116805933798,9633
3553122,C11,0.2230045028263596,2.0
3479427,TransactionAmt,0.9709404643280464,400.0
3479427,V258,0.7984456585384566,2.0
3479427,C14,0.7168052400104606,0.0
3479427,R_emaildomain,0.6451229020585706,gmail.com
3479427,id_33,-0.5433453519612423,2001x1125
3479427,C13,0.5374818226084088,0.0
3479427,V156,0.4231558369529652,2.0
3479427,id_20,0.3272702029960215,333.0
3479427,id_30,-0.3155302597172583,iOS 11.0.3
3479427,id_31,0.2864338600738437,mobile safari generic
3534585,V149,0.9311107749709258,3.0
3534585,V258,0.7834557507275495,2.0
3534585,C14,0.7465008391366829,0.0
3534585,C13,0.6658096736195264,0.0
3534585,R_emaildomain,0.4675597614700164,gmail.com
3534585,TransactionAmt,-0.4451602971000701,15.0
3534585,id_31,-0.3947714698717723,firefox 57.0
3534585,C11,0.385389640091259,3.0
3534585,hour_of_day,0.3720278885246426,9
3534585,C1,0.3642853795462759,4.0
3539063,V258,1.3726384594578682,3.0
3539063,C1,0.826424069898949,5.0
3539063,V189,0.5186671729576172,3.0
3539063,V187,0.4271092306626703,3.0
3539063,C13,0.3998096589432849,1.0
3539063,card6,0.2664105646608353,credit
3539063,R_emaildomain,0.2476210253043347,hotmail.com
3539063,C11,0.204069410030923,2.0
3539063,card3,0.1880891661119486,185.0
3539063,P_emaildomain,-0.1850581367005714,hotmail.com
3575279,V258,1.2768894626807608,3.0
3575279,C14,0.7679777604417429,0.0
3575279,C13,0.631274579119675,0.0
3575279,ProductCD,-0.4629684963656513,R
3575279,C11,0.4534273815041829,3.0
3575279,V152,0.4146555104965776,2.0
3575279,V156,0.3560506236997238,2.0
3575279,V149,0.2661927388011298,2.0
3575279,id_02,0.2247322827924319,3747.0
3575279,V189,0.2004156909774452,2.0
3562097,V258,1.9738708201581203,5.0
3562097,V45,0.7434130757534502,5.0
3562097,C1,0.7149977855116914,6.0
3562097,V189,0.5950225528886389,5.0
3562097,R_emaildomain,0.5537369896360695,gmail.com
3562097,V187,0.4684131945728932,5.0
3562097,DeviceInfo,-0.374105818986424,Blade A510 Build/MRA58K
3562097,card2,-0.3704161516581828,103.0
3562097,V37,-0.317467479757926,5.0
3562097,C11,0.2607157052514092,3.0
3569917,C1,1.3066491454218996,14.0
3569917,C13,1.17084959400088,0.0
3569917,C14,1.031606036212458,0.0
3569917,C11,0.8206591939482692,6.0
3569917,D13,-0.7195764302630873,75.0
3569917,R_emaildomain,0.5196547320530772,gmail.com
3569917,D8,-0.4197334794195158,495.2083435058594
3569917,TransactionAmt,-0.4098799477968896,5.041
3569917,C10,0.4051877501657125,7.0
3569917,card3,0.281470882738094,185.0
3518153,V258,2.155880708061239,5.0
3518153,C14,0.8760076526155156,0.0
3518153,C1,0.8338869006942538,6.0
3518153,C13,0.6627881376264293,0.0
3518153,R_emaildomain,0.3132053073082541,hotmail.com
3518153,id_01,0.2130262875185266,-100.0
3518153,C10,0.2100906680848195,2.0
3518153,DeviceInfo,-0.1645755434304377,Windows
3518153,P_emaildomain,-0.1568391689258566,hotmail.com
3518153,card1,0.1440943397565586,4090
3499222,V258,1.4974466146793224,4.0
3499222,C14,0.8370913325877497,0.0
3499222,C13,0.6641515275299839,0.0
3499222,C1,0.6625758897716899,5.0
3499222,id_09,0.4465370684274427,3.0
3499222,id_31,0.4097797856558425,chrome generic
3499222,card6,0.2790640023576283,credit
3499222,R_emaildomain,0.243613950765045,hotmail.com
3499222,TransactionAmt,0.179085032943056,153.454
3499222,C10,0.1789612773558962,2.0
3489070,V258,1.1833130499781848,3.0
3489070,C1,1.176729652750584,11.0
3489070,V165,-0.8672384148913098,1210.0
3489070,id_30,-0.7621061362572166,iOS 11.3.0
3489070,C11,0.6690750047943781,4.0
3489070,TransactionAmt,0.593603299240785,150.0
3489070,C13,0.5315402407884755,1.0
3489070,C2,0.3337541621371214,4.0
3489070,id_33,0.3161779557880433,2208x1242
3489070,hour_of_day,0.3138391167885719,7
3522733,DeviceInfo,-1.6125634909963833,rv:59.0
3522733,V45,0.978864443547584,7.0
3522733,id_31,0.7249900423520813,firefox
3522733,C13,0.6722259316868567,1.0
3522733,R_emaildomain,0.4963107815299659,gmail.com
3522733,C11,0.4618825500332513,3.0
3522733,V87,0.3441219240627731,7.0
3522733,id_01,0.3369540352925626,-55.0
3522733,card3,0.3291951724233328,185.0
3522733,C1,0.2627554432542517,4.0
3472056,V258,1.756657132915277,4.0
3472056,id_31,-0.9839042529849832,chrome generic for android
3472056,C14,0.921022065688656,0.0
3472056,V45,0.6274751797469167,4.0
3472056,C13,0.5981558607276495,0.0
3472056,V87,0.4807914811913188,4.0
3472056,R_emaildomain,0.4101252820117336,gmail.com
3472056,TransactionAmt,-0.3002585355290819,19.366
3472056,C1,0.2579154297809881,4.0
3472056,id_20,0.2550651211192541,595.0
3477939,C1,1.8549291328975197,21.0
3477939,V45,0.810691389072031,4.0
3477939,V258,0.6375618405139876,2.0
3477939,C12,0.5024425414073137,16.0
3477939,V87,0.4213971521619785,4.0
3477939,C11,0.4011839922251491,16.0
3477939,DeviceInfo,-0.3305924323711213,Trident/7.0
3477939,id_31,-0.3262889796710524,ie 11.0 for desktop
3477939,C8,0.2823936805434354,16.0
3477939,R_emaildomain,0.2596434361260676,hotmail.com
3567759,C13,0.9372414581064172,1.0
3567759,C11,0.6362234920817335,6.0
3567759,TransactionAmt,0.6242611104951227,2680.0
3567759,C1,0.5662237334130216,5.0
3567759,C14,0.3703955167240838,1.0
3567759,C9,0.321498548570828,6.0
3567759,C6,0.3042665707460985,4.0
3567759,hour_of_day,0.2983886181016872,8
3567759,C2,0.2051274412948634,8.0
3567759,V70,0.2000477423941457,0.0
3510970,V258,0.645343998463992,2.0
3510970,C13,0.6043078904283173,1.0
3510970,C11,0.4716085740237063,3.0
3510970,card3,0.4423046231134843,185.0
3510970,D2,0.3355869145359035,2.0
3510970,hour_of_day,0.3262071123261738,7
3510970,R_emaildomain,0.3093821293710182,gmail.com
3510970,card1,0.2782197697327377,10054
3510970,P_emaildomain,0.2523862133599441,gmail.com
3510970,card6,0.2406210605594723,credit
3535852,C1,1.605857682658243,97.0
3535852,C8,0.7352346411370874,71.0
3535852,C12,0.7022876790843433,77.0
3535852,C10,0.6153662981027257,53.0
3535852,C11,0.5445549377905692,77.0
3535852,id_02,0.4712259430851444,46146.0
3535852,card6,0.3953753373287608,credit
3535852,R_emaildomain,0.3856892885038159,gmail.com
3535852,id_31,-0.3765151556820414,firefox 59.0
3535852,C6,0.3546831499023927,52.0
3463412,V258,1.9517813494787295,5.0
3463412,C1,0.8167521990239501,8.0
3463412,V45,0.5684323681564455,4.0
3463412,C13,0.4813117507245447,1.0
3463412,V169,-0.3882002519304941,4.0
3463412,V189,0.3822278708404456,3.0
3463412,id_31,0.3753067747074824,chrome generic
3463412,C11,0.312147526142142,3.0
3463412,dist2,-0.301367933192587,792.0
3463412,card6,0.2951284005946514,credit
3499401,C1,1.101014523883599,8.0
3499401,C13,0.8294414644416351,1.0
3499401,C11,0.7482597580409621,7.0
3499401,DeviceInfo,-0.4852817725740501,SM-A500M Build/KTU84P
3499401,R_emaildomain,0.403296228466196,gmail.com
3499401,card6,0.3400311453229441,credit
3499401,C6,0.3381497258283649,6.0
3499401,id_31,0.3147175259175631,chrome generic
3499401,V294,0.3010247984923298,1.0
3499401,D8,-0.2881259871751993,216.0833282470703
3554225,V258,1.8018949216539004,6.0
3554225,C1,1.3942101108813478,13.0
3554225,DeviceInfo,-0.8121216434853469,M4 SS4456 Build/LMY47V
3554225,V45,0.7599802328210677,6.0
3554225,C11,0.463071820946713,5.0
3554225,C13,0.2796501918707789,2.0
3554225,card1,0.2716985252712027,9633
3554225,R_emaildomain,0.2336640967147886,hotmail.com
3554225,C6,0.1943514249942795,3.0
3554225,C8,0.1942524762361639,4.0
3555633,C1,1.539881446078966,16.0
3555633,C11,0.6093158316448699,10.0
3555633,C13,0.5049758736517349,2.0
3555633,C14,0.3807868581749394,2.0
3555633,C8,0.3586616329815525,11.0
3555633,V294,0.3366409161443486,4.0
3555633,V55,-0.3235698047005547,5.0
3555633,V67,0.2710085630765816,5.0
3555633,C6,0.2534256111656437,5.0
3555633,id_02,-0.253380596753022,481320.0
3519370,C14,1.029347324415544,0.0
3519370,C13,0.8736019683186865,0.0
3519370,V45,0.7272007192069597,4.0
3519370,R_emaildomain,0.6257205525676691,gmail.com
3519370,C1,0.5925753117560826,4.0
3519370,id_20,0.5519187700680945,612.0
3519370,C11,0.5338089422219475,3.0
3519370,card2,-0.3613034084892529,103.0
3519370,C8,0.2364899634538871,6.0
3519370,card3,0.2174402701210756,185.0
3463406,V258,1.5922405855789965,4.0
3463406,C1,0.7996404011470659,7.0
3463406,C13,0.5867585714556973,1.0
3463406,V189,0.5136755894218723,3.0
3463406,C11,0.391083263716086,3.0
3463406,id_31,0.3581579712760138,chrome generic
3463406,card6,0.3361115166992702,credit
3463406,V187,0.2987816862324983,3.0
3463406,dist2,-0.2891460711674963,792.0
3463406,V169,-0.2321239915571694,3.0
3489048,C1,1.645061772417976,1384.0
3489048,V258,0.9874016936344628,2.0
3489048,C13,-0.9208357823186328,793.0
3489048,id_30,-0.7065670663476451,iOS 11.3.0
3489048,TransactionAmt,0.548975271951721,200.0
3489048,C11,0.5170807950821217,1094.0
3489048,C14,-0.4870489190446738,738.0
3489048,V152,0.4531266024436054,3.0
3489048,DeviceInfo,0.3785244576130511,iOS Device
3489048,id_33,0.3738093752671783,2208x1242
3466907,C1,1.2141866391648313,9.0
3466907,V45,0.6067295158252863,4.0
3466907,id_31,-0.5836810516256477,chrome 65.0 for android
3466907,C11,0.5110331563233155,7.0
3466907,C13,0.4731341901152953,2.0
3466907,V258,0.460516370298843,2.0
3466907,R_emaildomain,0.438378545819625,gmail.com
3466907,C6,0.2788752218820255,5.0
3466907,card6,0.2728477740228642,credit
3466907,P_emaildomain,0.2706222923488104,gmail.com
3577445,V258,2.0144814167974534,5.0
3577445,C3,-1.969618280035439,1.0
3577445,V165,-0.9896913955186252,11380.0
3577445,C1,0.8358303187149155,6.0
3577445,TransactionAmt,0.7442085562912748,500.0
3577445,V189,0.5811684443058275,5.0
3577445,C13,0.5758954552611828,0.0
3577445,C11,0.5130465038989331,6.0
3577445,V187,0.4722897964134023,5.0
3577445,C14,0.388956803224501,0.0
3552765,C1,1.5878848896776778,77.0
3552765,C10,0.5378305228914053,25.0
3552765,C11,0.5304701461491783,14.0
3552765,R_emaildomain,0.5170464713403733,gmail.com
3552765,C12,0.4168072172458398,14.0
3552765,id_31,0.3113938732712081,mobile safari 11.0
3552765,C13,0.28169751992507,8.0
3552765,P_emaildomain,0.2638398101242476,gmail.com
3552765,D2,0.2354627361460079,
3552765,C6,0.2333255512807676,6.0
3562032,C1,1.562547398450038,14.0
3562032,C11,0.6655310181716777,4.0
3562032,C13,0.5061123379249068,2.0
3562032,card6,0.4261688939579179,credit
3562032,C8,0.4163987516895925,5.0
3562032,C10,0.4142827767874475,9.0
3562032,C14,0.2465018036777648,2.0
3562032,R_emaildomain,0.1979811992853146,hotmail.com
3562032,card1,0.1883584637755231,10736
3562032,C2,0.1842534272432238,12.0
3478061,C14,0.9300652384248188,0.0
3478061,card3,0.6128202064962255,185.0
3478061,R_emaildomain,0.4892388018884072,gmail.com
3478061,id_31,0.3523329121928718,mobile safari generic
3478061,P_emaildomain,0.3165529215698086,gmail.com
3478061,C13,0.2969577556967858,1.0
3478061,card6,0.2839547862993004,credit
3478061,id_05,0.2572223834958648,5.0
3478061,V54,0.2401390856365862,
3478061,C7,0.1943917441972842,1.0
3552940,V258,1.89839291289478,6.0
3552940,DeviceInfo,1.3548627261327668,SM-A300H Build/LRX22G
3552940,C1,0.6972921240063946,6.0
3552940,card6,0.4834856857593992,credit
3552940,V45,0.4829538021834437,6.0
3552940,V169,-0.4696325199968023,6.0
3552940,R_emaildomain,0.3509786303172663,gmail.com
3552940,id_01,0.2632800688243485,-30.0
3552940,id_20,-0.2331767603626708,638.0
3552940,V87,0.2210075529017591,6.0
3464894,V258,2.023151678279099,5.0
3464894,DeviceInfo,-1.496438759550839,rv:59.0
3464894,C14,0.8877411505429553,0.0
3464894,V45,0.7891055821137171,5.0
3464894,C13,0.6091005020876377,0.0
3464894,C1,0.60588335647452,5.0
3464894,R_emaildomain,0.4579545767437853,gmail.com
3464894,TransactionAmt,-0.3853961530958232,24.223
3464894,hour_of_day,0.3128356230390698,7
3464894,id_01,0.2923509862881948,-100.0
3518160,V258,2.1477116150989723,6.0
3518160,C1,0.8866383939377324,7.0
3518160,C14,0.8413303598859523,0.0
3518160,C13,0.6969879222026882,0.0
3518160,R_emaildomain,0.2777805468437915,hotmail.com
3518160,id_31,-0.231430317989417,edge 16.0
3518160,C10,0.209339053185374,2.0
3518160,id_01,0.2087248311329608,-100.0
3518160,card6,0.2064406767315349,credit
3518160,card2,-0.1845832040658449,583.0
3564682,C1,1.8457705108812188,42.0
3564682,DeviceInfo,-0.7624632980706678,M4 SS4456 Build/LMY47V
3564682,C11,0.544285554425306,13.0
3564682,C10,0.5277325811040233,15.0
3564682,C8,0.4770337505203295,9.0
3564682,C13,0.4662154709404009,3.0
3564682,card6,0.4064667585076325,credit
3564682,C14,0.3238275023682385,3.0
3564682,C12,0.308663355632196,13.0
3564682,C6,0.3066008826677521,9.0
3464465,V258,1.7159412041750493,6.0
3464465,C1,0.9525412738171182,10.0
3464465,C13,0.6017961122827832,1.0
3464465,C11,0.5122699244646682,6.0
3464465,V169,-0.394755655949747,10.0
3464465,V189,0.3840202631589602,3.0
3464465,V55,-0.3480694740689735,4.0
3464465,id_31,0.334930825974174,chrome generic
3464465,P_emaildomain,-0.2801893161126853,outlook.es
3464465,V187,0.2755273147805883,3.0
3558843,V258,2.1511250845905066,6.0
3558843,C1,1.0343193799341626,10.0
3558843,V45,0.6805314876237939,5.0
3558843,R_emaildomain,0.4926038744627657,gmail.com
3558843,C8,0.2426746610205943,28.0
3558843,card3,0.2376280228016813,185.0
3558843,C6,0.2339754829648237,8.0
3558843,P_emaildomain,0.2151561932938323,gmail.com
3558843,C10,0.193978053342633,11.0
3558843,V243,0.1815397775269904,3.0
3461885,TransactionAmt,1.636860471737766,994.0
3461885,card6,0.6886630100361163,credit
3461885,card2,0.5711672481699596,529.0
3461885,M4,0.3955986280017164,M0
3461885,D2,0.3365565318044116,2.0
3461885,V308,0.3074627449474537,1988.0
3461885,D15,0.2663075557193592,2.0
3461885,V294,0.2259900727533253,1.0
3461885,V312,0.1953514530199429,994.0
3461885,C13,0.1930578557216714,2.0
3518149,V258,1.7705081341745184,4.0
3518149,C14,0.890856450346124,0.0
3518149,C1,0.7507903604132039,5.0
3518149,C13,0.6947737037988417,0.0
3518149,R_emaildomain,0.2876377285807235,hotmail.com
3518149,card6,0.2458280313666347,credit
3518149,id_01,0.220538328690994,-100.0
3518149,card2,0.213274413757915,170.0
3518149,C10,0.2067755809996716,2.0
3518149,id_02,0.199213955145715,52311.0
3475108,TransactionAmt,1.167818297544411,500.0
3475108,R_emaildomain,1.0568590445386414,icloud.com
3475108,C14,0.7942315427140656,0.0
3475108,C13,0.7582670250819065,0.0
3475108,P_emaildomain,-0.6032126664230067,mac.com
3475108,id_33,0.461652833500986,2208x1242
3475108,card6,0.4244925259248935,credit
3475108,id_31,0.2983436171842668,mobile safari generic
3475108,D14,0.2365386723239591,0.0
3475108,C10,0.2004944746579713,2.0
3569714,C1,1.0484166739067198,8.0
3569714,C14,0.7601202733633725,0.0
3569714,C13,0.7318675615587575,0.0
3569714,R_emaildomain,0.5156245321061975,gmail.com
3569714,card6,0.4246899407310409,credit
3569714,C10,0.3753656201027917,2.0
3569714,id_01,0.2630094818130994,-45.0
3569714,card1,-0.2428894294772543,17147
3569714,P_emaildomain,0.2404830125013089,gmail.com
3569714,card3,0.2159637071098771,185.0
3479311,C1,1.5620276314792425,41.0
3479311,DeviceInfo,-0.997486508129142,M4 SS4456 Build/LMY47V
3479311,V169,-0.636652303053606,4.0
3479311,TransactionAmt,-0.4241910523214789,6.394
3479311,C11,0.4188685997260464,12.0
3479311,V189,0.3907733454283038,4.0
3479311,card6,0.3721975227555802,credit
3479311,R_emaildomain,0.3486337819645054,gmail.com
3479311,id_31,0.3203101485977013,chrome generic
3479311,C13,0.3010847352522554,3.0
3548165,DeviceInfo,-1.696512971430487,MYA-L13 Build/HUAWEIMYA-L13
3548165,V258,1.5460420196924949,5.0
3548165,C1,1.0129876117604362,9.0
3548165,V45,0.7859140195232502,10.0
3548165,C13,0.5935304486275558,1.0
3548165,C11,0.5456796308401362,5.0
3548165,V187,0.3795137966496105,4.0
